,productid,imageid,has_description
89789,4063432382,1284169638,1
89790,3585701799,1224201140,1
89791,4063364287,1284105125,1
89792,4058378137,1283064459,1
89793,4037092289,1279099551,1
89794,4231791026,1322941948,1
89795,2976912236,1177593680,1
89796,4012755907,1276373323,1
89797,3910597735,1262943750,1
89798,3887607177,1259136457,1
89799,4012701256,1276299142,1
89800,3992581576,1273419832,1
89801,3992639931,1273423517,1
89802,3992603883,1273280286,1
89803,3921319613,1263901887,1
89804,3992600598,1273269696,1
89805,4231851107,1323227571,1
89806,3866823860,1254921889,1
89807,3931888590,1265596663,1
89808,3992549921,1273059524,1
89809,3992748289,1273534587,1
89810,1923129475,1099074540,1
89811,4003840447,1275071690,1
89812,4037106660,1279246556,1
89813,3992496196,1273045281,1
89814,3755478630,1241308192,1
89815,3992776559,1273704550,1
89816,4037573774,1279008713,1
89817,3596355289,1226201220,1
89818,3992590270,1273220496,1
89819,3992775475,1273690382,1
89820,3298640220,1204852290,1
89821,4037125670,1279332531,1
89822,3992397119,1273077854,1
89823,4004326771,1275060999,1
89824,3894926094,1260246302,1
89825,3992784737,1273748536,1
89826,292021241,986181306,0
89827,3883191674,1257845806,1
89828,2607274467,984740735,1
89829,1567236958,1091125126,0
89830,4150986866,1301413052,1
89831,3992610029,1273303768,1
89832,3992620171,1273350287,1
89833,3883202289,1257863866,1
89834,3910480119,1262768050,1
89835,4037082249,1278787135,1
89836,3992731719,1273452585,1
89837,3894926094,1260246302,1
89838,3871041269,1255752961,1
89839,3894928167,1260252020,1
89840,3992736453,1273476307,1
89841,4193922559,1312260648,1
89842,4231795304,1323270820,1
89843,3894928787,1260258080,1
89844,319201291,996783983,1
89845,4231856324,1323513776,1
89846,2033310458,1146088286,1
89847,3885528190,1258615713,1
89848,3198836978,1196812191,1
89849,4076977694,1286981397,1
89850,4037443745,1278810583,1
89851,4037936752,1279491626,1
89852,3928356983,1018373877,1
89853,4003832961,1275022724,1
89854,3992531975,1273200016,1
89855,1933147226,1114390572,1
89856,4012756234,1276379714,1
89857,3992546666,1273051204,1
89858,4063771009,1285119062,1
89859,3370622823,1209191092,1
89860,3136767350,1193055025,1
89861,3898707157,1261170984,1
89862,4003958199,1275305020,1
89863,4231863017,1323587144,1
89864,2927729884,1173386892,1
89865,3748985165,1134683878,1
89866,3992539566,1273036791,1
89867,3887629682,1259338914,1
89868,3887622382,1259277650,1
89869,2506795557,1145859572,1
89870,4182449713,1310520880,1
89871,3992740925,1273496476,1
89872,3416860604,1212100667,1
89873,3887609647,1259169988,1
89874,4063744704,1285056336,1
89875,2826093532,1166900533,1
89876,3871116373,1255781396,1
89877,3992522473,1273154306,1
89878,3887595103,1258972012,1
89879,3894926066,1260245894,1
89880,4003963377,1275357001,1
89881,3992137397,1272962484,1
89882,3992570166,1273363596,1
89883,3185583890,1196328114,0
89884,3426889804,1212482321,1
89885,4003955932,1275291907,1
89886,4231853418,1323471158,1
89887,3992741763,1273503742,1
89888,4037096560,1279156393,1
89889,3962429790,1269759478,1
89890,3887623727,1259288132,1
89891,3155688324,1194217896,1
89892,3432933672,1212733869,0
89893,1923134823,1099087237,1
89894,4037574054,1279010866,1
89895,3788002972,1245010599,1
89896,3195339858,1196634887,1
89897,4137579265,1297882342,1
89898,2607274472,1003540552,1
89899,4182064249,1309814220,0
89900,4063437566,1284187168,1
89901,3516639456,1218724506,1
89902,3921318480,1263893158,1
89903,3910600842,1263001969,1
89904,2591901925,1151870064,1
89905,4063364559,1284107087,1
89906,3692474972,1235220253,1
89907,2336089329,1136967878,1
89908,3931891607,1265608505,1
89909,4231851107,1323227571,1
89910,3871019421,1255721006,1
89911,3962429269,1269756852,1
89912,3365633967,1208896225,1
89913,4037575610,1279037076,1
89914,3992404005,1273128137,1
89915,3881991618,1257652664,1
89916,1853043526,1105566295,1
89917,3992405833,1273149708,1
89918,1385015675,1077851152,0
89919,4003837558,1275053882,1
89920,4063763170,1285106785,1
89921,4003959312,1275318125,1
89922,4037878816,1279046935,1
89923,3885526186,1258610124,1
89924,4045999991,1280630853,1
89925,3921318498,1263893975,1
89926,4037443745,1278810583,1
89927,2336083846,1136963636,1
89928,4182503426,1310529714,1
89929,4063331838,1283918204,1
89930,4141843550,1299147956,1
89931,3866822034,1254905138,1
89932,3871019211,1255719336,1
89933,4003956085,1275292593,1
89934,3887584103,1258933968,1
89935,4037107080,1279247992,1
89936,3887601352,1259061894,1
89937,3992582246,1273421166,1
89938,1320068567,1088816927,1
89939,4037582440,1279158719,1
89940,4003832961,1275022724,1
89941,3992772039,1273660209,1
89942,4063337894,1283959266,1
89943,4184405384,1311038552,1
89944,3992538248,1273033004,1
89945,3885556322,1258685558,1
89946,4037569464,1278954162,1
89947,3697790190,1235688122,1
89948,3185581833,1196327758,0
89949,3962431711,1269764109,1
89950,2926057629,1173341373,1
89951,3820060892,1249546393,0
89952,1888065756,1109355148,1
89953,3992591426,1273232798,1
89954,4231796214,1323275628,1
89955,4165344040,1305333660,1
89956,4004091201,1275165298,1
89957,3992770557,1273633709,1
89958,3362336793,1208741569,1
89959,3992770461,1273632192,1
89960,4003846813,1275105825,1
89961,3871038599,1255741866,1
89962,4063342378,1283995029,1
89963,4004089062,1275152913,1
89964,3992392572,1273060288,1
89965,4159407668,1303779726,0
89966,3931848120,1265558764,1
89967,3732719326,1239078676,1
89968,4063349667,1284028751,1
89969,3701239900,1235873874,1
89970,3992409433,1273189854,1
89971,3992734329,1273470931,1
89972,3185661276,1196333787,0
89973,4003928284,1275160671,1
89974,3887607221,1259137604,1
89975,3997102692,1274064935,1
89976,3992408288,1273180033,1
89977,4150966954,1301217288,1
89978,3852546889,1252840803,1
89979,4003843988,1275081095,1
89980,4231777726,1322863424,1
89981,4037878968,1279047845,1
89982,4003960572,1275326040,1
89983,4037578376,1279090206,1
89984,3887595103,1258972012,1
89985,3992384427,1273019873,1
89986,4074660362,1286570648,1
89987,3992572699,1273151439,1
89988,3871041043,1255752188,1
89989,3881988618,1257628996,1
89990,3952122099,1237505826,1
89991,4037101658,1279224881,1
89992,4003930905,1275176759,1
89993,3887614790,1259238103,1
89994,3498179263,1217848265,0
89995,4231801306,1323298385,1
89996,4003924610,1275144411,1
89997,1923137461,1104732813,1
89998,4037800327,1279009540,1
89999,4150975304,1301303896,1
90000,4004101390,1275204545,1
90001,4004075617,1275090930,1
90002,4231863423,1323613861,1
90003,3992549023,1273269570,1
90004,2864838740,1218542882,1
90005,3198846058,1196818128,1
90006,3195346521,1196638093,1
90007,4063434608,1284176591,1
90008,3870819512,1255676037,1
90009,2864838740,1218542882,1
90010,3894911161,1260218302,1
90011,4231803368,1323043836,1
90012,3931854289,1265574556,1
90013,4086332593,1288943724,0
90014,3887621912,1259273362,1
90015,3868939616,1255171499,1
90016,4003974996,1275405187,1
90017,4003956726,1275295718,1
90018,3992496196,1273045281,1
90019,4141563216,1299184453,1
90020,4037105134,1279216857,1
90021,4150986098,1301401271,1
90022,1913513660,1111682246,1
90023,3992593299,1273243871,1
90024,4231774885,1322835359,1
90025,4214121614,1319278618,1
90026,4037096715,1279158536,1
90027,2336119741,1137000215,1
90028,3992566875,1273351529,1
90029,3921318480,1263893158,1
90030,4063364559,1284107087,1
90031,3737242155,1239355543,1
90032,3894918259,1260237486,1
90033,4231798351,1322984066,1
90034,4004168791,1275402220,1
90035,3657920200,1232190401,0
90036,4193923268,1312269770,1
90037,3931891375,1265607541,1
90038,3992494458,1273041526,1
90039,3992805141,1273775296,1
90040,3992540731,1273239117,1
90041,3795819519,1190012359,1
90042,2336068693,1136949116,1
90043,518999103,1088812625,1
90044,3992404488,1273132587,1
90045,4063434256,1284174071,1
90046,4231796440,1323277377,1
90047,4150972198,1301280360,1
90048,3647601365,1231320545,1
90049,4003837230,1275051572,1
90050,4003833025,1275022889,1
90051,4146735810,1300463091,1
90052,3992402438,1273112636,1
90053,4037801693,1279021993,1
90054,3871042243,1255757930,1
90055,1634685981,1095305403,1
90056,4231851760,1323235354,1
90057,4004191527,1275411986,1
90058,4231859205,1323552161,1
90059,3992399900,1273101430,1
90060,4184403615,1311019486,1
90061,3083717246,1189586275,1
90062,3871089800,1255740363,1
90063,4037801143,1279013898,1
90064,4037582276,1279155388,1
90065,3871116637,1255782596,1
90066,3992565251,1273346645,1
90067,3992810667,1273782265,1
90068,4198574796,1313284856,1
90069,4231859407,1323553109,1
90070,4012756234,1276379714,1
90071,2770056630,1163779820,1
90072,4231789630,1323260610,1
90073,2659766203,1155890582,1
90074,4037799728,1279006387,1
90075,4090632463,1290018755,1
90076,3866820840,1254887093,1
90077,4231806202,1323313715,1
90078,3992398849,1273094289,1
90079,3992590507,1273222539,1
90080,4150966797,1301214938,1
90081,518998969,1088812499,1
90082,1974898065,1117513050,1
90083,1974895325,1117511301,1
90084,3992726885,1273444119,1
90085,3992774113,1273672404,1
90086,4037101658,1279224881,1
90087,3871018349,1255714930,1
90088,3850001987,1252591800,1
90089,3992780071,1273735433,1
90090,3887598768,1259016595,1
90091,4012702172,1276310261,1
90092,4063419955,1284139094,1
90093,4063743320,1285054389,1
90094,1891081764,1109614749,1
90095,3887598768,1259016595,1
90096,4224507264,1320406178,1
90097,3887625237,1259297864,1
90098,3992384427,1273019873,1
90099,3992532387,1273200830,1
90100,4037579162,1279107425,1
90101,3992627397,1273375325,1
90102,3894926060,1260245851,1
90103,4179929732,1309560793,1
90104,4146736297,1300469184,1
90105,4231796604,1323277947,1
90106,4124473119,1294868525,1
90107,319201291,996783983,1
90108,3992590232,1273219996,1
90109,4003930372,1275173048,1
90110,3992572243,1273149560,1
90111,4003931876,1275183613,1
90112,3869230607,1255264310,0
90113,3992398832,1273094176,1
90114,3992397902,1273085999,1
90115,2208215214,1128303021,1
90116,4050972964,1281816252,1
90117,4003847909,1275116844,1
90118,1923129075,1010340834,1
90119,3992740925,1273496476,1
90120,3871035417,1255731643,1
90121,4217911749,1318281515,1
90122,4217911749,1318281515,1
90123,4037669124,1278879550,1
90124,3690852807,1234791639,1
90125,3875147132,1256820390,1
90126,4063420702,1284141863,1
90127,4037443173,1279342307,1
90128,4217911205,1318276982,1
90129,3992392099,1273057718,1
90130,3887613259,1259220640,1
90131,3887630528,1259351925,1
90132,4150983681,1301373655,1
90133,1851419200,1105485178,1
90134,4004074901,1275088206,1
90135,4146735009,1300458886,1
90136,4097280238,1290860993,1
90137,4063337257,1283953944,1
90138,3795106513,1245879611,1
90139,3992539602,1273236474,1
90140,3089548604,1190065673,1
90141,3921318498,1263893975,1
90142,4158393423,1303400923,1
90143,4037447437,1279378114,1
90144,4193922517,1312260260,1
90145,3910479632,1262740788,1
90146,2826063774,1166900174,1
90147,4037104392,1279238991,1
90148,3885534971,1258666438,1
90149,4125122241,1295020669,1
90150,4108258036,1292226537,1
90151,3894911245,1260218433,1
90152,3871039275,1255745682,1
90153,4037129618,1279418108,1
90154,4004092624,1275175304,1
90155,3697803171,1235690617,1
90156,3992569410,1273359983,1
90157,4004110619,1275224196,1
90158,3921317725,1263886677,1
90159,2170444512,1129722590,1
90160,2173774667,1129886373,1
90161,3871116373,1255781396,1
90162,4063349667,1284028751,1
90163,4231815150,1323336252,1
90164,3701260944,1235878267,1
90165,3952116879,1246309193,1
90166,4027332950,1277905774,1
90167,4037090839,1279074637,1
90168,4063359993,1284087055,1
90169,4113865167,1292784015,1
90170,3992396263,1273070755,1
90171,3703065223,1236001795,1
90172,3885552044,1258679892,1
90173,4231776541,1322853329,1
90174,3952123255,1237505887,1
90175,3992549204,1273270114,1
90176,2206105040,1131504358,1
90177,4231823186,1323353524,1
90178,3195342583,1196636018,1
90179,4003837426,1275053021,1
90180,3885529547,1258662174,1
90181,4003955932,1275291907,1
90182,4231774885,1322835359,1
90183,3992582368,1273190739,1
90184,4150968998,1301244821,1
90185,3992794091,1273761555,1
90186,4127725641,1295960245,1
90187,4231809446,1323069475,1
90188,4004153864,1275374549,1
90189,4150971125,1301266818,1
90190,2283187425,1134439720,1
90191,3992550537,1273061021,1
90192,3883201235,1257859224,1
90193,4063363688,1284102031,1
90194,3992399900,1273101430,1
90195,3019265187,1185498158,0
90196,4012755875,1276372685,1
90197,4063745755,1285057236,1
90198,4141568519,1299242938,1
90199,4063753489,1285067513,1
90200,4003835587,1275037156,1
90201,543825861,996262451,1
90202,2173830146,1129889037,1
90203,2012411328,1120352829,1
90204,4229449268,1321826781,1
90205,3921313416,1263817504,1
90206,4003848325,1275120692,1
90207,4004087086,1275140760,1
90208,4003842737,1275077521,1
90209,4231830408,1323150692,1
90210,3886306017,1258685962,1
90211,3992538248,1273033004,1
90212,4108258036,1292226537,1
90213,4003848449,1275121709,1
90214,4037105184,1279241071,1
90215,4231789964,1322937923,1
90216,3870848700,1255679130,1
90217,3894910983,1260217934,1
90218,4036609528,1278672586,1
90219,3992566092,1273124501,1
90220,4224248402,1320369785,1
90221,4231839364,1323189517,1
90222,1367914444,1076705568,1
90223,3894930914,1260294037,1
90224,3694383261,1235501633,1
90225,4105433674,1291951476,1
90226,4141632315,1299070189,1
90227,4056268435,1282332580,1
90228,3798687733,1246338291,1
90229,4141632266,1299069217,1
90230,3861660906,1254374941,1
90231,1352931109,1075792713,1
90232,1987656429,1118658611,1
90233,4055998997,1282288200,1
90234,3081167005,1193102637,1
90235,3286509711,1204177232,1
90236,1633891617,1095277175,1
90237,1989222289,1118910528,1
90238,3848456466,1252575325,1
90239,3894558833,1260610490,1
90240,4105433674,1291951476,1
90241,436164883,1008228715,1
90242,2572664398,1150288918,1
90243,3868751688,1255143945,1
90244,3638923807,1230498656,1
90245,1335647251,1074404360,1
90246,3894611072,1260625183,1
90247,403188767,1004229415,1
90248,2982531053,1217946530,1
90249,2608008429,1152544277,1
90250,4055995937,1282284026,1
90251,3203906763,1199370363,1
90252,4055998680,1282287655,1
90253,3441324039,1213111343,1
90254,2565819932,1149850954,1
90255,4055995632,1282283026,1
90256,1390140599,1078029563,1
90257,3638923922,1235597965,1
90258,3541391020,1220373877,0
90259,4014009856,1276527627,1
90260,198600580,937600733,0
90261,3861448451,1254366958,1
90262,3969776876,1270346565,1
90263,3358480830,1208569016,1
90264,3858328127,1253658421,1
90265,269093756,973473103,1
90266,2417993358,1140695821,1
90267,3647545074,1231318329,1
90268,4014004297,1303986334,1
90269,870053092,1045609180,1
90270,1365014345,1076565934,1
90271,1326450891,1073940510,1
90272,2225554733,1132408001,1
90273,3103136563,1191171570,1
90274,2939655432,1178454291,1
90275,4233575174,1323315938,1
90276,3119919719,1191977337,1
90277,4056000817,1282290183,1
90278,3926216691,1264835621,1
90279,4055997737,1282286074,1
90280,3981166298,1271791047,1
90281,436164640,1008228720,1
90282,1137468657,1064469073,1
90283,3921127339,1264349592,1
90284,4056000750,1282289956,1
90285,283116300,980102146,1
90286,1223771227,1077351818,1
90287,3861660920,1254374970,1
90288,4055998417,1282287234,1
90289,4151269724,1301255126,1
90290,2608008442,1152544303,1
90291,2350070336,1137661693,1
90292,3908615573,1262753823,1
90293,844684371,1042766082,1
90294,2883812513,1169868755,1
90295,618426504,1032095496,1
90296,2608008451,1152544332,1
90297,2851045772,1168066630,1
90298,3638923922,1235597965,1
90299,3894594118,1260621388,1
90300,3851702026,1252790338,0
90301,403188767,1004229415,1
90302,4141586406,1299053859,1
90303,2385654500,1139279744,1
90304,1705868536,1099670405,1
90305,2843164767,1167679336,1
90306,3098277891,1190858886,1
90307,2565819983,1149851007,1
90308,2843165020,1167679406,1
90309,4014004301,1276524214,1
90310,3570262167,1222406757,1
90311,3869439810,1255326382,1
90312,436164883,1008228715,1
90313,2034793678,1121349411,1
90314,2843165200,1167669816,1
90315,154509783,910262676,0
90316,183256636,938716411,1
90317,2352573961,1138092298,1
90318,3988484078,1272248641,1
90319,3988484030,1272248598,1
90320,3865658302,1254778068,1
90321,2659812208,1155772220,1
90322,3117430061,1191823271,1
90323,3117430061,1191823271,1
90324,1254464957,1069707294,1
90325,2221838948,1132215278,1
90326,1125038290,1063325819,1
90327,246234114,964205054,1
90328,3869439756,1255326250,1
90329,2659812208,1155772220,1
90330,2385654500,1139279744,1
90331,3638923964,1230498939,1
90332,3908615573,1262753823,1
90333,4055996939,1282285068,1
90334,2843164946,1167669747,1
90335,3392718344,1211144822,1
90336,180042698,927257033,0
90337,3868751698,1255143970,1
90338,221105449,956152959,1
90339,4056001124,1282291258,1
90340,3868751688,1255143945,1
90341,953422036,1049616859,1
90342,3869439756,1255326250,1
90343,2376339676,1138822861,1
90344,3865327391,1254764724,1
90345,3858328162,1253658575,1
90346,4014004271,1303986304,1
90347,1781879010,1101829045,0
90348,4055996939,1282285068,1
90349,4089650014,1289720226,1
90350,3861660911,1254374951,1
90351,2044440956,1122008642,0
90352,919848997,1047603852,1
90353,459874159,1012321549,1
90354,2034793678,1121349411,1
90355,436164118,1008228645,1
90356,1133829932,1064076246,1
90357,1179980401,1067296198,1
90358,3140780337,1193286557,1
90359,1640540202,1095756086,1
90360,3593774939,1225888139,1
90361,2221888973,1132215326,1
90362,1598996358,1093205274,1
90363,3081167000,1193102630,1
90364,1592117928,1092891735,1
90365,2939641378,1174518330,1
90366,3495652989,1217603605,1
90367,2221888966,1132215313,1
90368,436164967,1008228004,1
90369,3638923964,1230498939,1
90370,3162702619,1197454750,1
90371,919848997,1047603852,1
90372,2879300375,1169861606,1
90373,1848933732,1105410956,1
90374,3869439789,1255326371,1
90375,2221838948,1132215278,1
90376,4141631446,1299069032,1
90377,2407244010,1140322569,1
90378,2843164984,1167679391,1
90379,1326450891,1073940510,1
90380,4153600463,1301837577,1
90381,3638923807,1230498656,1
90382,3851807883,1252799363,1
90383,2034800317,1121368966,1
90384,2565819990,1149851013,1
90385,1146355311,1065100225,1
90386,2659812209,1155772222,1
90387,3859749158,1253995992,1
90388,933796992,1051854304,1
90389,2843165200,1167669816,1
90390,2350070336,1137661693,1
90391,4055995895,1282283560,1
90392,3851807883,1252799363,1
90393,4153600462,1301837574,1
90394,2843197699,1202016429,1
90395,3848456466,1252575325,1
90396,3858328162,1253658575,1
90397,1848933732,1105410956,1
90398,1608943339,1093610106,1
90399,4056268397,1282331974,1
90400,3638923954,1230498921,1
90401,2982531053,1217946530,1
90402,2405011004,1140182505,1
90403,3098277891,1190858886,1
90404,2607273635,1152495328,1
90405,1511216238,1086341822,1
90406,3998677122,1274267807,1
90407,2843197751,1167670798,1
90408,2572664407,1150288937,1
90409,4056000876,1282290576,1
90410,4141631446,1299069032,1
90411,4056000901,1282290868,1
90412,230649064,958974813,1
90413,2851045772,1168066630,1
90414,1640540202,1095756086,1
90415,4055998069,1282286519,1
90416,4089650014,1289720226,1
90417,3038735806,1186806183,1
90418,2883812513,1169868755,1
90419,1585748574,1092727099,1
90420,3638923861,1230498762,1
90421,4056001906,1282293953,1
90422,2944875597,1174948003,1
90423,3585682909,1224193167,1
90424,2888468013,1169949663,1
90425,183250717,938714725,1
90426,100822362,862021468,1
90427,4014009748,1276527611,1
90428,3317734689,1206034480,1
90429,3098566215,1190876468,1
90430,4056001410,1282283768,1
90431,2359712643,1138087831,1
90432,3865327409,1254764958,1
90433,2843197752,1167670800,1
90434,3159640524,1199522022,1
90435,2034793687,1121349429,1
90436,3856999403,1253496023,1
90437,4029019302,1278009836,1
90438,4055998672,1282287639,1
90439,3286509349,1204177185,1
90440,4055995514,1282282713,1
90441,2608008451,1152544332,1
90442,1848933674,1105413144,1
90443,1371486089,1077154949,1
90444,3638923807,1230498656,1
90445,3638923921,1230498863,1
90446,4056001806,1282293703,1
90447,1254464957,1069707294,1
90448,3894579173,1260613948,1
90449,2939816166,1174529251,1
90450,4008123008,1275716423,1
90451,3908615573,1262753823,1
90452,3923198410,1264349598,0
90453,2359712866,1138087883,1
90454,2404481209,1140137887,1
90455,1603746566,1093459631,1
90456,3638923835,1230498710,1
90457,1505369169,1085734751,1
90458,2221888973,1132215326,1
90459,2843164984,1167679391,1
90460,4056000045,1282289265,1
90461,3587210103,1224841829,1
90462,180042698,927257033,0
90463,2843164857,1167679351,1
90464,3859850348,1254446776,1
90465,4055998417,1282287234,1
90466,3317734690,1206034482,1
90467,4056002037,1282294634,1
90468,3847851187,1252575297,1
90469,3894585007,1260615225,1
90470,4008123008,1275716423,1
90471,4014008170,1276525822,1
90472,2888199870,1169941638,1
90473,2635928238,1154957446,1
90474,1848933726,1105411921,1
90475,1339047011,1074806632,1
90476,1339047011,1074806632,1
90477,3638923936,1230498885,1
90478,4233575174,1323315938,1
90479,3928112328,1265194406,1
90480,297676598,994682350,1
90481,2317203917,1136005045,1
90482,436164909,1008228773,1
90483,3869439789,1255326371,1
90484,1819318114,1103783887,1
90485,3894594118,1260621388,1
90486,3117430061,1191823271,1
90487,1145095531,1065013952,1
90488,1598996358,1093205274,1
90489,3864733243,1254727443,1
90490,4055998537,1282287367,1
90491,861831907,1044652820,1
90492,436164909,1008228773,1
90493,3358226054,1208550439,1
90494,2607273635,1152495328,1
90495,831959389,1041679574,1
90496,3913912449,1263086841,1
90497,2843131477,1167669183,1
90498,3988483879,1272248581,1
90499,755989275,1038648409,1
90500,4056001410,1282283768,1
90501,2879300375,1169861606,1
90502,2848856871,1167974999,1
90503,4195607679,1312720530,1
90504,3740036518,1239767664,1
90505,2843164767,1167679336,1
90506,3861660922,1254374975,1
90507,3864733243,1254727443,1
90508,4056000618,1282289861,1
90509,4151269724,1301255126,1
90510,3869439810,1255326382,1
90511,1335647251,1074404360,1
90512,2407244010,1140322569,1
90513,3988484030,1272248598,1
90514,286618678,982682739,0
90515,3969776876,1270346565,1
90516,3894611072,1260625183,1
90517,4055997737,1282286074,1
90518,4056001139,1282291439,1
90519,1390140599,1078029563,1
90520,3869439741,1255326197,1
90521,3159640505,1197006693,1
90522,4055998069,1282286519,1
90523,1819318114,1103783887,1
90524,847659051,1043126129,1
90525,1390140599,1078029563,1
90526,3868751683,1255143931,1
90527,867222362,1045098783,1
90528,3851702026,1252790338,0
90529,1783508155,1144344982,1
90530,4056001124,1282291258,1
90531,2843197699,1202016429,1
90532,1253335710,1069644940,1
90533,3923198410,1264349598,0
90534,4014009683,1303987240,1
90535,4056001994,1282294441,1
90536,3638923832,1230498706,1
90537,4056000817,1282290183,1
90538,837125400,1042016371,1
90539,1146355311,1065100225,1
90540,3116680189,1191805001,1
90541,180042695,927257631,0
90542,851918795,1043519994,1
90543,3098277891,1190858886,1
90544,436164967,1008228004,1
90545,459874094,1012321551,1
90546,4056001988,1282294417,1
90547,2635928218,1154957444,1
90548,3859749182,1253996010,1
90549,4141586395,1299053833,1
90550,3806720837,1247487763,0
90551,4056001974,1282294376,1
90552,3988484030,1272248598,1
90553,4141632274,1299069434,1
90554,3988484048,1272248603,1
90555,4233575174,1323315938,1
90556,1256331135,1069797240,1
90557,1365014345,1076565934,1
90558,3865658302,1254778068,1
90559,3098726499,1190889256,1
90560,3868751678,1255143922,1
90561,3638923861,1230498762,1
90562,4056001684,1282292883,1
90563,3638923861,1230498762,1
90564,3585682902,1224193151,1
90565,4194971110,1312444213,1
90566,1848933693,1105411116,1
90567,3125307702,1192264262,1
90568,3851807915,1252799519,1
90569,4056020015,1282297409,1
90570,2607273651,1152495479,1
90571,3988483848,1272248553,1
90572,2404481209,1140137887,1
90573,1254464957,1069707294,1
90574,221105449,956152959,1
90575,154877369,910727747,0
90576,1571309620,1091878883,1
90577,3926216691,1264835621,1
90578,3851807863,1252799292,1
90579,3593774982,1225888213,1
90580,3861448835,1254367013,1
90581,403188767,1004229415,1
90582,4089650014,1289720226,1
90583,3866906023,1255299282,1
90584,4014009748,1276527611,1
90585,3847851198,1252575299,1
90586,2350070338,1137661697,1
90587,3865327429,1254764997,1
90588,755989275,1038648409,1
90589,3140729508,1193278213,1
90590,861996675,1044676116,1
90591,3853518935,1252915820,1
90592,3851807908,1252799494,1
90593,3921127339,1264349592,1
90594,2034793687,1121349429,1
90595,933796992,1051854304,1
90596,4194971110,1312444213,1
90597,3858328141,1253658474,1
90598,851918795,1043519994,1
90599,3593774995,1225888234,1
90600,4055998773,1282287782,1
90601,2843164877,1167669221,1
90602,1848933726,1105411921,1
90603,1223771222,1087509705,1
90604,3852099950,1252819443,1
90605,4056001974,1282294376,1
90606,2370336719,1140946347,1
90607,119903333,874132710,0
90608,154877369,910727747,0
90609,2362542575,1138259411,1
90610,4151269724,1301255126,1
90611,4014004297,1303986334,1
90612,979217004,1052071190,0
90613,4055998537,1282287367,1
90614,869761628,1045513576,1
90615,4141632257,1299069109,1
90616,3847851214,1252575304,1
90617,3861660911,1254374951,1
90618,1326450891,1073940510,1
90619,2843165020,1167679406,1
90620,867222362,1045098783,1
90621,2532147301,1147450323,1
90622,4056000887,1282290689,1
90623,2609810009,1152633911,1
90624,4055998120,1282286948,1
90625,2213620600,1131879951,1
90626,1095513112,1060088696,1
90627,1624733628,1094609053,1
90628,4056001667,1282292691,1
90629,4055998069,1282286519,1
90630,861957716,1044673696,1
90631,3858328144,1253658488,1
90632,4014004271,1303986304,1
90633,2843164946,1167669747,1
90634,3945741385,1268115170,1
90635,4151305506,1301269537,1
90636,2572664407,1150288937,1
90637,2607273651,1152495479,1
90638,2607273640,1152495446,1
90639,2532147298,1147450264,1
90640,3928112281,1265194386,1
90641,2000687771,1119561490,1
90642,4213600680,1318331836,1
90643,863366483,1044825022,1
90644,3869439810,1255326382,1
90645,100822362,862021468,1
90646,4177504204,1308624132,1
90647,4055995895,1282283560,1
90648,3140780337,1193286557,1
90649,4215870555,1318331875,1
90650,3908615573,1262753823,1
90651,2608008442,1152544303,1
90652,3495652989,1217603605,1
90653,4055996675,1282284578,1
90654,1848933693,1105411116,1
90655,418188097,1005824543,1
90656,4233575174,1323315938,1
90657,4056001806,1282293703,1
90658,1848933732,1105410956,1
90659,2572664407,1150288937,1
90660,3869439810,1255326382,1
90661,4055997671,1282285967,1
90662,3988483879,1272248581,1
90663,1122016782,1062989000,1
90664,4141586406,1299053859,1
90665,3869439756,1255326250,1
90666,4056001988,1282294417,1
90667,3461631852,1214456786,1
90668,1390140599,1078029563,1
90669,2000687771,1119561490,1
90670,2572664424,1150288994,1
90671,3913912449,1263086841,1
90672,2376339676,1138822861,1
90673,4055995864,1282283272,1
90674,2843197699,1202016429,1
90675,4055995906,1282283686,1
90676,3162702620,1194982469,1
90677,3894585002,1260615212,1
90678,4008123008,1275716423,1
90679,3638923897,1230498818,1
90680,3865327437,1254765011,1
90681,2608008447,1152544320,1
90682,2405011004,1140182505,1
90683,4056001988,1282294417,1
90684,1585748574,1092727099,1
90685,837125400,1042016371,1
90686,3286509703,1204177230,1
90687,4056268435,1282332580,1
90688,1402803099,1078635535,1
90689,3831727167,1250285009,1
90690,3415934205,1212046596,1
90691,2674962944,1156623808,1
90692,3358182266,1208539959,1
90693,4175953065,1308351199,1
90694,3863480233,1255207939,1
90695,3868751689,1255143949,1
90696,4055998113,1282286897,1
90697,618426504,1032095496,1
90698,230649064,958974813,1
90699,1349767733,1075572543,1
90700,4055995864,1282283272,1
90701,2823072926,1166632020,1
90702,3851807904,1252799473,1
90703,2843165020,1167679406,1
90704,4056268397,1282331974,1
90705,861831886,1044652805,1
90706,4056000869,1282290507,1
90707,3208428877,1197543555,1
90708,3868751678,1255143922,1
90709,2034793678,1121349411,1
90710,3647545074,1231318329,1
90711,3081167000,1193102630,1
90712,2001503810,1119653184,1
90713,436164640,1008228720,1
90714,4055998859,1282287904,1
90715,4056000618,1282289861,1
90716,221105449,956152959,1
90717,4055997943,1282286379,1
90718,1254464957,1069707294,1
90719,2982531053,1217946530,1
90720,180042698,927257033,0
90721,2607273635,1152495328,1
90722,2350070329,1137661681,1
90723,1511216238,1086341822,1
90724,4055996675,1282284578,1
90725,459874159,1012321549,1
90726,3638923922,1235597965,1
90727,3089631136,1199206510,1
